Gene name,Gene stable ID,Mouse gene name,Mouse gene stable ID
CDKL3,ENSMODG00000014201,Cdkl3,ENSMUSG00000020389
RAD51B,ENSMODG00000010114,Rad51b,ENSMUSG00000059060
,ENSMODG00000041531,,
,ENSMODG00000041688,,
,ENSMODG00000008170,Dmbt1,ENSMUSG00000047517
U6,ENSMODG00000046408,,
,ENSMODG00000050669,,
,ENSMODG00000032781,,
,ENSMODG00000050499,,
,ENSMODG00000039475,,
TTC5,ENSMODG00000007245,Ttc5,ENSMUSG00000006288
EFCAB9,ENSMODG00000006348,Efcab9,ENSMUSG00000044056
,ENSMODG00000047329,,
,ENSMODG00000041192,,
,ENSMODG00000048613,,
,ENSMODG00000031838,,
SNW1,ENSMODG00000005252,Snw1,ENSMUSG00000021039
,ENSMODG00000019361,Nmb,ENSMUSG00000025723
,ENSMODG00000013015,Pnrc2,ENSMUSG00000028675
,ENSMODG00000042344,,
,ENSMODG00000048832,Ramac,ENSMUSG00000038646
,ENSMODG00000048832,Gm10767,ENSMUSG00000074826
,ENSMODG00000032530,,
,ENSMODG00000042086,,
,ENSMODG00000047393,,
CCNB1IP1,ENSMODG00000007228,Ccnb1ip1,ENSMUSG00000071470
,ENSMODG00000039013,,
,ENSMODG00000044266,,
,ENSMODG00000049537,,
,ENSMODG00000005544,Spink5,ENSMUSG00000055561
BCL2L1,ENSMODG00000019490,Bcl2l1,ENSMUSG00000007659
INAFM2,ENSMODG00000045341,Inafm2,ENSMUSG00000074918
,ENSMODG00000035851,,
U6,ENSMODG00000021797,,
,ENSMODG00000009005,,
,ENSMODG00000019364,Sec11a,ENSMUSG00000025724
PPIF,ENSMODG00000001128,Ppif,ENSMUSG00000021868
,ENSMODG00000026604,,
UBTD2,ENSMODG00000006341,Ubtd2,ENSMUSG00000044949
,ENSMODG00000035569,,
,ENSMODG00000036899,,
,ENSMODG00000042186,,
GBGT1,ENSMODG00000012666,Gbgt1,ENSMUSG00000026829
,ENSMODG00000041214,,
,ENSMODG00000043591,,
,ENSMODG00000037219,,
,ENSMODG00000050742,Cox4i2,ENSMUSG00000009876
ALKBH1,ENSMODG00000005263,Alkbh1,ENSMUSG00000079036
,ENSMODG00000000490,Ccdc9b,ENSMUSG00000045838
,ENSMODG00000031843,,
,ENSMODG00000038005,,
ZCCHC24,ENSMODG00000001134,Zcchc24,ENSMUSG00000055538
SNORD126,ENSMODG00000027164,,
TRMT5,ENSMODG00000008664,Trmt5,ENSMUSG00000034442
PPP2CA,ENSMODG00000014168,Ppp2ca,ENSMUSG00000020349
LPCAT4,ENSMODG00000001770,Lpcat4,ENSMUSG00000027134
,ENSMODG00000049040,,
,ENSMODG00000034244,,
NEO1,ENSMODG00000009924,Neo1,ENSMUSG00000032340
,ENSMODG00000008993,G3bp1,ENSMUSG00000018583
,ENSMODG00000041307,,
HTRA1,ENSMODG00000008235,Htra1,ENSMUSG00000006205
,ENSMODG00000048714,,
,ENSMODG00000040834,,
,ENSMODG00000026803,,
ZNF592,ENSMODG00000019365,Zfp592,ENSMUSG00000005621
ZFP36L1,ENSMODG00000010122,Zfp36l1,ENSMUSG00000021127
,ENSMODG00000046239,,
,ENSMODG00000043848,,
VRK1,ENSMODG00000012904,Vrk1,ENSMUSG00000021115
,ENSMODG00000048212,,
SLC38A6,ENSMODG00000008682,Slc38a6,ENSMUSG00000044712
,ENSMODG00000037444,,
TCF7,ENSMODG00000014163,Tcf7,ENSMUSG00000000782
,ENSMODG00000042921,,
,ENSMODG00000041236,,
,ENSMODG00000050217,,
ALDH1A2,ENSMODG00000008641,Aldh1a2,ENSMUSG00000013584
DISP2,ENSMODG00000000475,Disp2,ENSMUSG00000040035
,ENSMODG00000039590,,
ABLIM1,ENSMODG00000009749,Ablim1,ENSMUSG00000025085
,ENSMODG00000005915,Golga2,ENSMUSG00000002546
,ENSMODG00000019493,,
,ENSMODG00000045565,,
,ENSMODG00000034738,,
,ENSMODG00000040895,Ank3,ENSMUSG00000069601
SPTLC2,ENSMODG00000005287,Sptlc2,ENSMUSG00000021036
GLRA1,ENSMODG00000008959,Glra1,ENSMUSG00000000263
,ENSMODG00000030172,,
SH3PXD2B,ENSMODG00000006308,Sh3pxd2b,ENSMUSG00000040711
LAMA5,ENSMODG00000016753,Lama5,ENSMUSG00000015647
,ENSMODG00000010142,,
,ENSMODG00000001145,Anxa11,ENSMUSG00000021866
,ENSMODG00000028110,Gm21833,ENSMUSG00000094030
,ENSMODG00000028110,,ENSMUSG00000096808
,ENSMODG00000028110,Gm21750,ENSMUSG00000096463
,ENSMODG00000028110,Gm21897,ENSMUSG00000094472
,ENSMODG00000028110,Gm21962,ENSMUSG00000094856
,ENSMODG00000028110,Gm17555,ENSMUSG00000090353
,ENSMODG00000041218,,
,ENSMODG00000046694,Knstrn,ENSMUSG00000027331
VDAC1,ENSMODG00000014157,Vdac1,ENSMUSG00000020402
,ENSMODG00000049295,,
,ENSMODG00000019366,Alpk3,ENSMUSG00000038763
,ENSMODG00000047045,Nop10,ENSMUSG00000027133
,ENSMODG00000045562,,
,ENSMODG00000005519,,
,ENSMODG00000038432,,
PLEKHA1,ENSMODG00000008263,Plekha1,ENSMUSG00000040268
,ENSMODG00000030445,,
MAP3K9,ENSMODG00000007149,Map3k9,ENSMUSG00000042724
,ENSMODG00000031856,,
,ENSMODG00000012897,Fuca2,ENSMUSG00000019810
,ENSMODG00000043492,,
,ENSMODG00000012689,Ccdc180,ENSMUSG00000035539
,ENSMODG00000044309,,
AHSA1,ENSMODG00000005376,Ahsa1,ENSMUSG00000021037
U6,ENSMODG00000048590,,
,ENSMODG00000039397,9530068E07Rik,ENSMUSG00000036275
,ENSMODG00000049322,Alpk3,ENSMUSG00000038763
TMEM30B,ENSMODG00000023959,Tmem30b,ENSMUSG00000034435
ID1,ENSMODG00000019496,Id1,ENSMUSG00000042745
,ENSMODG00000047101,,
IVD,ENSMODG00000000330,Ivd,ENSMUSG00000027332
,ENSMODG00000043563,,
,ENSMODG00000050633,,
,ENSMODG00000042922,,
,ENSMODG00000046433,,
,ENSMODG00000048733,L1td1,ENSMUSG00000087166
,ENSMODG00000039924,,
,ENSMODG00000035958,,
,ENSMODG00000030513,,
,ENSMODG00000041252,,
FSTL4,ENSMODG00000014139,Fstl4,ENSMUSG00000036264
PRKCH,ENSMODG00000008706,Prkch,ENSMUSG00000021108
,ENSMODG00000025082,,
ACTN1,ENSMODG00000010180,Actn1,ENSMUSG00000015143
,ENSMODG00000050862,,
,ENSMODG00000005301,,
,ENSMODG00000051436,,
BTBD16,ENSMODG00000008285,Btbd16,ENSMUSG00000040298
TTC9,ENSMODG00000007159,Ttc9,ENSMUSG00000042734
,ENSMODG00000037646,,
,ENSMODG00000040092,,
NEURL1B,ENSMODG00000006234,Neurl1b,ENSMUSG00000034413
,ENSMODG00000040669,,
,ENSMODG00000008459,Polr2m,ENSMUSG00000032199
SEMA6D,ENSMODG00000002842,Sema6d,ENSMUSG00000027200
,ENSMODG00000045964,,
MED6,ENSMODG00000007174,Med6,ENSMUSG00000002679
,ENSMODG00000043273,L1td1,ENSMUSG00000087166
HM13,ENSMODG00000019497,H13,ENSMUSG00000019188
SLC28A1,ENSMODG00000019367,Slc28a1,ENSMUSG00000025726
,ENSMODG00000042985,,
NMUR2,ENSMODG00000008916,Nmur2,ENSMUSG00000037393
,ENSMODG00000038508,,
DUSP1,ENSMODG00000050204,Dusp1,ENSMUSG00000024190
,ENSMODG00000025743,Spink1,ENSMUSG00000024503
TMEM254,ENSMODG00000001146,Tmem254,ENSMUSG00000072676
HIF1A,ENSMODG00000008760,Hif1a,ENSMUSG00000021109
,ENSMODG00000012887,Papola,ENSMUSG00000021111
U6,ENSMODG00000051197,,
,ENSMODG00000007213,Adam20,ENSMUSG00000046282
,ENSMODG00000007213,Adam25,ENSMUSG00000071937
,ENSMODG00000007213,Adam39,ENSMUSG00000054033
,ENSMODG00000048440,Bri3bp,ENSMUSG00000037905
TRUB2,ENSMODG00000005940,Trub2,ENSMUSG00000039826
,ENSMODG00000038110,Capns1,ENSMUSG00000001794
,ENSMODG00000023680,Tgds,ENSMUSG00000022130
,ENSMODG00000033341,,
,ENSMODG00000007233,Adam4,ENSMUSG00000072972
,ENSMODG00000007233,Gm4787,ENSMUSG00000072974
mdo-mir-325,ENSMODG00000040595,,
,ENSMODG00000046669,,
,ENSMODG00000031423,,
REM1,ENSMODG00000019500,Rem1,ENSMUSG00000000359
,ENSMODG00000038482,Tacc2,ENSMUSG00000030852
,ENSMODG00000037059,,
,ENSMODG00000038173,,
,ENSMODG00000028843,,
,ENSMODG00000041188,,
,ENSMODG00000023955,Wdr5b,ENSMUSG00000034379
,ENSMODG00000050118,,
,ENSMODG00000050853,,
U6,ENSMODG00000042706,Gm26180,ENSMUSG00000119673
,ENSMODG00000040921,,
,ENSMODG00000049414,,
,ENSMODG00000045321,,
,ENSMODG00000046637,,
,ENSMODG00000029013,Duxbl1,ENSMUSG00000048502
MYZAP,ENSMODG00000008437,Myzap,ENSMUSG00000041361
SNAPC1,ENSMODG00000008771,Snapc1,ENSMUSG00000021113
COQ4,ENSMODG00000005951,Coq4,ENSMUSG00000026798
BAHD1,ENSMODG00000000316,Bahd1,ENSMUSG00000040007
,ENSMODG00000038626,,
SMOC1,ENSMODG00000007249,Smoc1,ENSMUSG00000021136
,ENSMODG00000017079,Ank3,ENSMUSG00000069601
,ENSMODG00000035260,,
,ENSMODG00000047865,,
,ENSMODG00000040184,,
U6,ENSMODG00000025977,,
,ENSMODG00000049959,,
ERGIC1,ENSMODG00000006214,Ergic1,ENSMUSG00000001576
U6,ENSMODG00000041281,,
,ENSMODG00000047504,,
HCN4,ENSMODG00000009883,Hcn4,ENSMUSG00000032338
CHST14,ENSMODG00000024196,Chst14,ENSMUSG00000074916
,ENSMODG00000012702,Abo,ENSMUSG00000015787
,ENSMODG00000033234,,
,ENSMODG00000036196,,
DCAF5,ENSMODG00000010219,Dcaf5,ENSMUSG00000049106
SYT16,ENSMODG00000008777,Syt16,ENSMUSG00000044912
,ENSMODG00000005387,,
,ENSMODG00000043886,,
U6,ENSMODG00000038726,,
,ENSMODG00000044081,Birc2,ENSMUSG00000057367
,ENSMODG00000044081,Birc3,ENSMUSG00000032000
,ENSMODG00000048634,,
CCDC32,ENSMODG00000050651,Ccdc32,ENSMUSG00000039983
AK7,ENSMODG00000012835,Ak7,ENSMUSG00000041323
GRIA1,ENSMODG00000008900,Gria1,ENSMUSG00000020524
SLC27A4,ENSMODG00000005970,Slc27a4,ENSMUSG00000059316
U4,ENSMODG00000026558,Gm22116,ENSMUSG00000089416
U4,ENSMODG00000026558,Gm55908,ENSMUSG00002076498
REC114,ENSMODG00000009869,Rec114,ENSMUSG00000074269
,ENSMODG00000048608,,
,ENSMODG00000047835,,
,ENSMODG00000028206,,
,ENSMODG00000031165,,
,ENSMODG00000038926,,
EXD2,ENSMODG00000010228,Exd2,ENSMUSG00000032705
,ENSMODG00000043730,,
,ENSMODG00000036405,,
,ENSMODG00000008792,,
SCGB3A2,ENSMODG00000005381,Scgb3a2,ENSMUSG00000038791
VIPAS39,ENSMODG00000005399,Vipas39,ENSMUSG00000021038
SLC8A3,ENSMODG00000007296,Slc8a3,ENSMUSG00000079055
,ENSMODG00000006201,Rpl26,ENSMUSG00000060938
,ENSMODG00000047275,,
,ENSMODG00000008327,,
,ENSMODG00000029365,,
,ENSMODG00000038972,,
,ENSMODG00000047963,,
GSKIP,ENSMODG00000037732,Gskip,ENSMUSG00000044715
,ENSMODG00000041942,,
,ENSMODG00000048162,,
mdo-mir-7311,ENSMODG00000050624,,
PDE8A,ENSMODG00000019368,Pde8a,ENSMUSG00000025584
URM1,ENSMODG00000043638,Urm1,ENSMUSG00000069020
BMS1,ENSMODG00000001177,Bms1,ENSMUSG00000030138
ATP6V0E1,ENSMODG00000044657,Atp6v0e,ENSMUSG00000015575
,ENSMODG00000019504,6820408C15Rik,ENSMUSG00000032680
,ENSMODG00000037461,,
,ENSMODG00000036037,,
,ENSMODG00000044524,,
NPTN,ENSMODG00000009865,Nptn,ENSMUSG00000032336
,ENSMODG00000043499,,
,ENSMODG00000042336,,
,ENSMODG00000028292,,
RPUSD2,ENSMODG00000000300,Rpusd2,ENSMUSG00000027324
GALNT16,ENSMODG00000010265,Galnt16,ENSMUSG00000021130
,ENSMODG00000051229,,
,ENSMODG00000017019,Ccdc6,ENSMUSG00000048701
,ENSMODG00000041898,,
,ENSMODG00000008405,Eid3,ENSMUSG00000109864
SLC12A6,ENSMODG00000001725,Slc12a6,ENSMUSG00000027130
,ENSMODG00000044948,,
SURF6,ENSMODG00000012744,Surf6,ENSMUSG00000036160
,ENSMODG00000037883,,
,ENSMODG00000035765,,
,ENSMODG00000031968,,
,ENSMODG00000051060,,
CGNL1,ENSMODG00000008365,Cgnl1,ENSMUSG00000032232
CREBRF,ENSMODG00000006184,Crebrf,ENSMUSG00000048249
mdo-mir-219-1,ENSMODG00000022396,Mir219a-2,ENSMUSG00000065485
,ENSMODG00000034256,Zcchc3,ENSMUSG00000074682
COX16,ENSMODG00000048581,Cox16,ENSMUSG00000091803
MFAP3,ENSMODG00000049635,Mfap3,ENSMUSG00000020522
RAPGEF6,ENSMODG00000014131,Rapgef6,ENSMUSG00000037533
,ENSMODG00000042090,,
,ENSMODG00000021252,Aldob,ENSMUSG00000028307
,ENSMODG00000037864,,
HRH2,ENSMODG00000005373,Hrh2,ENSMUSG00000034987
,ENSMODG00000029745,L1td1,ENSMUSG00000087166
,ENSMODG00000044403,,
,ENSMODG00000040967,,
MED22,ENSMODG00000012748,Med22,ENSMUSG00000015776
AFAP1L2,ENSMODG00000009761,Afap1l2,ENSMUSG00000025083
,ENSMODG00000050350,,
,ENSMODG00000034765,,
SOX12,ENSMODG00000019507,Sox12,ENSMUSG00000051817
,ENSMODG00000028712,Cd276,ENSMUSG00000035914
ATG2B,ENSMODG00000012812,Atg2b,ENSMUSG00000041341
,ENSMODG00000007310,,
,ENSMODG00000016588,Lhpp,ENSMUSG00000030946
ERH,ENSMODG00000010274,Gm10131,ENSMUSG00000063412
ERH,ENSMODG00000010274,Erh,ENSMUSG00000021131
CPLX2,ENSMODG00000037955,Cplx2,ENSMUSG00000025867
KCNH5,ENSMODG00000008936,Kcnh5,ENSMUSG00000034402
,ENSMODG00000035447,,
,ENSMODG00000029654,,
,ENSMODG00000031872,,
FAM114A2,ENSMODG00000008822,Fam114a2,ENSMUSG00000020523
,ENSMODG00000019508,Nrsn2,ENSMUSG00000059361
BNIP1,ENSMODG00000044680,Bnip1,ENSMUSG00000024191
,ENSMODG00000050728,,
U6,ENSMODG00000037889,Gm25681,ENSMUSG00000065872
U6,ENSMODG00000037889,Gm24536,ENSMUSG00000065078
U6,ENSMODG00000037889,Gm25431,ENSMUSG00000118966
INSYN1,ENSMODG00000025259,Insyn1,ENSMUSG00000066607
SYNJ2BP,ENSMODG00000046746,Synj2bp,ENSMUSG00000090935
THOC3,ENSMODG00000005339,Thoc3,ENSMUSG00000025872
,ENSMODG00000040028,,
,ENSMODG00000012754,Rpl7a,ENSMUSG00000062647
,ENSMODG00000051226,,
SLC24A5,ENSMODG00000002761,Slc24a5,ENSMUSG00000035183
,ENSMODG00000036834,Trib3,ENSMUSG00000032715
CERCAM,ENSMODG00000005999,Cercam,ENSMUSG00000039787
U6,ENSMODG00000026677,,
,ENSMODG00000046348,,
,ENSMODG00000038485,,
,ENSMODG00000050113,,
,ENSMODG00000045812,Knl1,ENSMUSG00000027326
NKX1-2,ENSMODG00000048109,Nkx1-2,ENSMUSG00000048528
SLC39A9,ENSMODG00000050181,Slc39a9,ENSMUSG00000048833
U6,ENSMODG00000026471,,
,ENSMODG00000005327,Simc1,ENSMUSG00000043183
U6,ENSMODG00000026166,Gm22654,ENSMUSG00000088499
,ENSMODG00000031629,,
,ENSMODG00000034842,,
RBCK1,ENSMODG00000019512,Rbck1,ENSMUSG00000027466
,ENSMODG00000036892,,
GALNT10,ENSMODG00000008702,Galnt10,ENSMUSG00000020520
,ENSMODG00000030603,,
,ENSMODG00000050446,,
,ENSMODG00000044005,,
RET,ENSMODG00000001212,Ret,ENSMUSG00000030110
SCARNA15,ENSMODG00000027271,Gm54927,ENSMUSG00002076102
NKX2-5,ENSMODG00000006154,Nkx2-5,ENSMUSG00000015579
BDKRB1,ENSMODG00000012747,Bdkrb1,ENSMUSG00000041347
FKBP3,ENSMODG00000007352,Fkbp3,ENSMUSG00000020949
ATE1,ENSMODG00000008434,Ate1,ENSMUSG00000030850
IPMK,ENSMODG00000016132,Ipmk,ENSMUSG00000060733
ARL10,ENSMODG00000005237,Arl10,ENSMUSG00000025870
OAT,ENSMODG00000016579,Oat,ENSMUSG00000030934
RHOJ,ENSMODG00000008950,Rhoj,ENSMUSG00000046768
Metazoa_SRP,ENSMODG00000039429,,
,ENSMODG00000033820,,
BDKRB2,ENSMODG00000048621,Bdkrb2,ENSMUSG00000021070
Metazoa_SRP,ENSMODG00000045985,,
TBC1D21,ENSMODG00000009837,Tbc1d21,ENSMUSG00000036244
PLEKHD1,ENSMODG00000011302,Plekhd1,ENSMUSG00000066438
,ENSMODG00000046474,,
ADRM1,ENSMODG00000016715,Adrm1b,ENSMUSG00000042165
ADRM1,ENSMODG00000016715,Adrm1,ENSMUSG00000039041
NOP16,ENSMODG00000005214,Nop16,ENSMUSG00000025869
FSD2,ENSMODG00000019370,Fsd2,ENSMUSG00000038663
SNORD24,ENSMODG00000021699,Gm23969,ENSMUSG00000065258
STC2,ENSMODG00000006146,Stc2,ENSMUSG00000020303
TBC1D20,ENSMODG00000019514,Tbc1d20,ENSMUSG00000027465
VWA2,ENSMODG00000009771,Vwa2,ENSMUSG00000025082
GPHB5,ENSMODG00000008956,Gphb5,ENSMUSG00000048982
,ENSMODG00000049463,,
,ENSMODG00000041567,L1td1,ENSMUSG00000087166
,ENSMODG00000039515,,
,ENSMODG00000016135,Cisd1,ENSMUSG00000037710
CSGALNACT2,ENSMODG00000001232,Csgalnact2,ENSMUSG00000042042
SNORD24,ENSMODG00000021863,,
,ENSMODG00000045777,,
,ENSMODG00000045070,,
,ENSMODG00000036621,,
,ENSMODG00000005197,Higd2a,ENSMUSG00000025868
,ENSMODG00000049095,Actg2,ENSMUSG00000059430
,ENSMODG00000037225,D430019H16Rik,ENSMUSG00000094910
,ENSMODG00000035922,,
MYEF2,ENSMODG00000002744,Myef2,ENSMUSG00000027201
MYEF2,ENSMODG00000002744,Myef2l,ENSMUSG00000049230
SNORD36,ENSMODG00000021731,Gm22879,ENSMUSG00000064829
PPP2R5E,ENSMODG00000008976,Ppp2r5e,ENSMUSG00000021051
,ENSMODG00000033621,,
,ENSMODG00000016572,,
LOXL1,ENSMODG00000009822,Loxl1,ENSMUSG00000032334
PRPF39,ENSMODG00000007393,Prpf39,ENSMUSG00000035597
HAND1,ENSMODG00000008678,Hand1,ENSMUSG00000037335
CATSPER3,ENSMODG00000012720,Catsper3,ENSMUSG00000021499
,ENSMODG00000044825,,
WHAMM,ENSMODG00000019371,Whamm,ENSMUSG00000045795
,ENSMODG00000049513,,
CLTB,ENSMODG00000005190,Cltb,ENSMUSG00000047547
,ENSMODG00000011349,,
SNORD36,ENSMODG00000021698,Gm24134,ENSMUSG00000065295
,ENSMODG00000047384,,
,ENSMODG00000016567,Stambpl1,ENSMUSG00000024776
UBE2D1,ENSMODG00000013897,Ube2d1,ENSMUSG00000019927
,ENSMODG00000035938,,
,ENSMODG00000037152,,
NOXRED1,ENSMODG00000005406,Noxred1,ENSMUSG00000072919
OSBPL2,ENSMODG00000016709,Osbpl2,ENSMUSG00000039050
,ENSMODG00000040623,,
TCF12,ENSMODG00000008311,Tcf12,ENSMUSG00000032228
RASGEF1A,ENSMODG00000001262,Rasgef1a,ENSMUSG00000030134
STOML1,ENSMODG00000009814,Stoml1,ENSMUSG00000032333
,ENSMODG00000051264,Kpna2,ENSMUSG00000018362
,ENSMODG00000051264,Gm10184,ENSMUSG00000066878
,ENSMODG00000030141,,
TDRD1,ENSMODG00000009788,Tdrd1,ENSMUSG00000025081
,ENSMODG00000044335,,
,ENSMODG00000030857,,
ANKRD22,ENSMODG00000016564,Ankrd22,ENSMUSG00000024774
,ENSMODG00000019523,Csnk2a1,ENSMUSG00000074698
,ENSMODG00000048514,,
FAF2,ENSMODG00000005176,Faf2,ENSMUSG00000025873
SNORD127,ENSMODG00000026828,Gm25970,ENSMUSG00000087790
,ENSMODG00000005415,Samd15,ENSMUSG00000090812
SURF1,ENSMODG00000012759,Surf1,ENSMUSG00000015790
U2,ENSMODG00000022345,,
,ENSMODG00000016127,Tfam,ENSMUSG00000003923
HOMER2,ENSMODG00000019372,Homer2,ENSMUSG00000025813
,ENSMODG00000006047,Bod1,ENSMUSG00000044502
,ENSMODG00000047714,,
,ENSMODG00000039542,,
RAD51,ENSMODG00000000268,Rad51,ENSMUSG00000027323
LIPM,ENSMODG00000025412,Lipm,ENSMUSG00000056078
TMED8,ENSMODG00000005418,Tmed8,ENSMUSG00000034111
,ENSMODG00000049196,,
,ENSMODG00000044978,,
,ENSMODG00000051247,,
,ENSMODG00000009808,Pml,ENSMUSG00000036986
mdo-mir-12300,ENSMODG00000048557,,
,ENSMODG00000041503,,
,ENSMODG00000047736,,
,ENSMODG00000038457,,
,ENSMODG00000050261,,
LIPN,ENSMODG00000016561,Lipn,ENSMUSG00000024770
SUSD6,ENSMODG00000011354,Susd6,ENSMUSG00000021133
U6,ENSMODG00000044585,,
FNIP1,ENSMODG00000014112,Fnip1,ENSMUSG00000035992
SGPP1,ENSMODG00000009061,Sgpp1,ENSMUSG00000021054
HRH3,ENSMODG00000016705,Hrh3,ENSMUSG00000039059
,ENSMODG00000016125,Bicc1,ENSMUSG00000014329
GLRX5,ENSMODG00000012658,Glrx5,ENSMUSG00000021102
RNF44,ENSMODG00000005153,4930595M18Rik,ENSMUSG00000060673
RNF44,ENSMODG00000005153,Rnf44,ENSMUSG00000034928
,ENSMODG00000044877,,
ODF2,ENSMODG00000006078,Odf2,ENSMUSG00000026790
CTXN2,ENSMODG00000024402,Ctxn2,ENSMUSG00000074872
,ENSMODG00000019373,Ramac,ENSMUSG00000038646
,ENSMODG00000019373,Gm10767,ENSMUSG00000074826
,ENSMODG00000040053,,
,ENSMODG00000050843,,
,ENSMODG00000048027,,
,ENSMODG00000036472,,
SURF2,ENSMODG00000012766,Surf2,ENSMUSG00000014873
TOGARAM1,ENSMODG00000007489,Togaram1,ENSMUSG00000035614
,ENSMODG00000036832,,
,ENSMODG00000046634,,
U6,ENSMODG00000026881,,
,ENSMODG00000041539,,
RMDN3,ENSMODG00000000249,Rmdn3,ENSMUSG00000070730
TCF15,ENSMODG00000019526,Tcf15,ENSMUSG00000068079
MTG2,ENSMODG00000016699,Mtg2,ENSMUSG00000039069
,ENSMODG00000044687,,
,ENSMODG00000035458,,
,ENSMODG00000037888,,
ISLR2,ENSMODG00000009748,Islr2,ENSMUSG00000051243
CCDC186,ENSMODG00000009821,Ccdc186,ENSMUSG00000035173
,ENSMODG00000008447,Nifk,ENSMUSG00000026377
,ENSMODG00000039747,,
,ENSMODG00000036507,,
SCARNA13,ENSMODG00000026923,,
ISLR,ENSMODG00000009694,Islr,ENSMUSG00000037206
EMC4,ENSMODG00000001665,Emc4,ENSMUSG00000027131
SRXN1,ENSMODG00000019527,Srxn1,ENSMUSG00000032802
GSTZ1,ENSMODG00000005427,Gstz1,ENSMUSG00000021033
,ENSMODG00000045799,,
,ENSMODG00000019374,3110040N11Rik,ENSMUSG00000025102
LARP1,ENSMODG00000008663,Larp1,ENSMUSG00000037331
PHYHIPL,ENSMODG00000016112,Phyhipl,ENSMUSG00000037747
SCRT2,ENSMODG00000019528,Scrt2,ENSMUSG00000060257
SRSF5,ENSMODG00000011362,Srsf5,ENSMUSG00000021134
,ENSMODG00000039916,,
GCHFR,ENSMODG00000000228,Gchfr,ENSMUSG00000046814
,ENSMODG00000048438,,
,ENSMODG00000012773,Surf4,ENSMUSG00000014867
FAM13C,ENSMODG00000016104,Fam13c,ENSMUSG00000043259
SS18L1,ENSMODG00000016697,Ss18l1,ENSMUSG00000039086
,ENSMODG00000047096,,
,ENSMODG00000044967,,
BTBD1,ENSMODG00000050379,Btbd1,ENSMUSG00000025103
,ENSMODG00000045674,,
STRA6,ENSMODG00000009743,Stra6,ENSMUSG00000032327
DNAJC17,ENSMODG00000046672,Dnajc17,ENSMUSG00000034278
,ENSMODG00000025077,,
KATNBL1,ENSMODG00000001657,Katnbl1,ENSMUSG00000027132
mdo-mir-7277,ENSMODG00000045452,,
SLC12A1,ENSMODG00000002719,Slc12a1,ENSMUSG00000027202
ADRB1,ENSMODG00000009834,Adrb1,ENSMUSG00000035283
SYNE3,ENSMODG00000012654,Syne3,ENSMUSG00000054150
SLC10A1,ENSMODG00000011367,Slc10a1,ENSMUSG00000021135
,ENSMODG00000025714,Gm8978,ENSMUSG00000086812
,ENSMODG00000025714,Lipo2,ENSMUSG00000087303
,ENSMODG00000025714,Lipo4,ENSMUSG00000079344
,ENSMODG00000025714,Lipo3,ENSMUSG00000024766
,ENSMODG00000023520,Slc52a3,ENSMUSG00000027463
,ENSMODG00000043500,,
,ENSMODG00000050542,Sftpd,ENSMUSG00000021795
SLC16A9,ENSMODG00000016083,Slc16a9,ENSMUSG00000037762
,ENSMODG00000047971,,
,ENSMODG00000011372,Fscb,ENSMUSG00000043060
TM6SF1,ENSMODG00000019377,Tm6sf1,ENSMUSG00000038623
,ENSMODG00000027692,Meikin,ENSMUSG00000020332
,ENSMODG00000046793,Ccne2,ENSMUSG00000028212
,ENSMODG00000001269,Sftpd,ENSMUSG00000021795
,ENSMODG00000049919,,
POMT2,ENSMODG00000005462,Pomt2,ENSMUSG00000034126
EMC7,ENSMODG00000001647,Emc7,ENSMUSG00000055943
C15orf62,ENSMODG00000024182,Gm14137,ENSMUSG00000055926
PSMA7,ENSMODG00000016692,Psma7,ENSMUSG00000027566
KLHL28,ENSMODG00000007505,Klhl28,ENSMUSG00000020948
,ENSMODG00000011376,,
NHLRC2,ENSMODG00000009852,Nhlrc2,ENSMUSG00000025078
,ENSMODG00000050157,,
,ENSMODG00000012800,Stkld1,ENSMUSG00000049897
Metazoa_SRP,ENSMODG00000036545,,
CHRM5,ENSMODG00000024252,Chrm5,ENSMUSG00000074939
,ENSMODG00000040983,,
,ENSMODG00000046169,,
LRR1,ENSMODG00000011383,Lrr1,ENSMUSG00000034883
FAM110A,ENSMODG00000019532,Fam110a,ENSMUSG00000027459
HDGFL3,ENSMODG00000019379,Hdgfl3,ENSMUSG00000025104
SPOCK2,ENSMODG00000000012,Spock2,ENSMUSG00000058297
ZFYVE19,ENSMODG00000000221,Zfyve19,ENSMUSG00000068580
MGAT2,ENSMODG00000011389,Mgat2,ENSMUSG00000043998
FAXDC2,ENSMODG00000008620,Gm12248,ENSMUSG00000086962
,ENSMODG00000051438,Gstm4,ENSMUSG00000027890
,ENSMODG00000038524,,
CDHR2,ENSMODG00000005125,Cdhr2,ENSMUSG00000034918
,ENSMODG00000027190,,
,ENSMODG00000001304,Sftpd,ENSMUSG00000021795
,ENSMODG00000006130,Gle1,ENSMUSG00000019715
CPEB4,ENSMODG00000006036,Cpeb4,ENSMUSG00000020300
AVEN,ENSMODG00000001642,Aven,ENSMUSG00000003604
,ENSMODG00000045222,,
,ENSMODG00000011405,Dnaaf2,ENSMUSG00000020973
,ENSMODG00000045591,L1td1,ENSMUSG00000087166
ANGPT4,ENSMODG00000019535,Angpt4,ENSMUSG00000027460
LSM14B,ENSMODG00000016690,Lsm14b,ENSMUSG00000039108
DCLRE1A,ENSMODG00000009872,Dclre1a,ENSMUSG00000025077
